order_id,date_raw,order_date,date_format_source,order_year,order_month,order_month_start,order_month_name,order_day_name,item_name,item_type,item_price,quantity,transaction_amount,expected_transaction_amount,transaction_amount_matches_expected,transaction_type,missing_transaction_type_flag,received_by,received_by_is_ambiguous_flag,time_of_sale,parsed_date_missing_flag,duplicate_order_id_flag,has_any_quality_flag
552,09-12-2022,2022-12-09,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Friday,Sugarcane juice,Beverages,25,15,375,375,True,Cash,False,Mrs.,True,Midnight,False,False,False
553,11-11-2022,2022-11-11,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Friday,Panipuri,Fastfood,20,14,280,280,True,Cash,False,Mr.,True,Evening,False,False,False
554,03-09-2023,2023-09-03,dd-mm-yyyy,2023,2023-09,2023-09-01,Sep 2023,Sunday,Panipuri,Fastfood,20,4,80,80,True,Cash,False,Mrs.,True,Afternoon,False,False,False
555,4/16/2022,2022-04-16,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Sandwich,Fastfood,60,6,360,360,True,Cash,False,Mrs.,True,Evening,False,False,False
556,2/27/2023,2023-02-27,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Night,False,False,False
557,6/30/2022,2022-06-30,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Sandwich,Fastfood,60,2,120,120,True,Cash,False,Mrs.,True,Evening,False,False,False
558,10-01-2022,2022-01-10,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Monday,Panipuri,Fastfood,20,5,100,100,True,Online,False,Mr.,True,Morning,False,False,False
559,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Cold coffee,Beverages,40,5,200,200,True,Online,False,Mrs.,True,Night,False,False,False
560,12-10-2022,2022-10-12,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Wednesday,Sugarcane juice,Beverages,25,1,25,25,True,Cash,False,Mr.,True,Evening,False,False,False
561,6/13/2022,2022-06-13,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Panipuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Midnight,False,False,False
562,08-09-2022,2022-09-08,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Frankie,Fastfood,50,4,200,200,True,Cash,False,Mr.,True,Afternoon,False,False,False
563,10/13/2022,2022-10-13,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Frankie,Fastfood,50,7,350,350,True,Online,False,Mrs.,True,Evening,False,False,False
564,9/27/2022,2022-09-27,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Cold coffee,Beverages,40,2,80,80,True,Unknown,True,Mr.,True,Morning,False,False,True
565,9/27/2022,2022-09-27,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Panipuri,Fastfood,20,15,300,300,True,Cash,False,Mr.,True,Evening,False,False,False
566,7/19/2022,2022-07-19,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Frankie,Fastfood,50,3,150,150,True,Cash,False,Mr.,True,Evening,False,False,False
567,10/16/2022,2022-10-16,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Cold coffee,Beverages,40,7,280,280,True,Online,False,Mrs.,True,Afternoon,False,False,False
568,12/29/2022,2022-12-29,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Panipuri,Fastfood,20,12,240,240,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
569,01-02-2023,2023-02-01,dd-mm-yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Cold coffee,Beverages,40,15,600,600,True,Online,False,Mrs.,True,Midnight,False,False,False
570,9/15/2022,2022-09-15,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Thursday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mr.,True,Morning,False,False,False
571,11/28/2022,2022-11-28,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Sugarcane juice,Beverages,25,1,25,25,True,Cash,False,Mrs.,True,Evening,False,False,False
572,04-02-2022,2022-02-04,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Friday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mr.,True,Afternoon,False,False,False
573,09-07-2022,2022-07-09,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Frankie,Fastfood,50,2,100,100,True,Cash,False,Mr.,True,Afternoon,False,False,False
574,10/22/2022,2022-10-22,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Aalopuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Night,False,False,False
575,12/24/2022,2022-12-24,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Vadapav,Fastfood,20,1,20,20,True,Online,False,Mrs.,True,Midnight,False,False,False
576,3/23/2023,2023-03-23,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Panipuri,Fastfood,20,12,240,240,True,Cash,False,Mrs.,True,Afternoon,False,False,False
577,09-06-2022,2022-06-09,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Cold coffee,Beverages,40,7,280,280,True,Cash,False,Mr.,True,Evening,False,False,False
578,6/30/2022,2022-06-30,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mrs.,True,Night,False,False,False
579,4/27/2022,2022-04-27,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Panipuri,Fastfood,20,2,40,40,True,Cash,False,Mr.,True,Evening,False,False,False
580,07-01-2022,2022-01-07,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Friday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Night,False,False,False
581,4/23/2022,2022-04-23,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Sugarcane juice,Beverages,25,13,325,325,True,Cash,False,Mr.,True,Afternoon,False,False,False
582,05-12-2022,2022-12-05,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Morning,False,False,False
583,5/31/2022,2022-05-31,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Frankie,Fastfood,50,8,400,400,True,Cash,False,Mr.,True,Night,False,False,False
584,12-04-2022,2022-04-12,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Cold coffee,Beverages,40,15,600,600,True,Cash,False,Mr.,True,Morning,False,False,False
585,03-05-2023,2023-05-03,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Wednesday,Vadapav,Fastfood,20,11,220,220,True,Cash,False,Mrs.,True,Morning,False,False,False
586,5/22/2022,2022-05-22,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Sandwich,Fastfood,60,15,900,900,True,Online,False,Mr.,True,Night,False,False,False
587,04-09-2022,2022-09-04,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Aalopuri,Fastfood,20,10,200,200,True,Cash,False,Mrs.,True,Night,False,False,False
588,6/16/2022,2022-06-16,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Frankie,Fastfood,50,11,550,550,True,Cash,False,Mrs.,True,Morning,False,False,False
589,8/25/2022,2022-08-25,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Cold coffee,Beverages,40,5,200,200,True,Cash,False,Mr.,True,Night,False,False,False
590,3/27/2023,2023-03-27,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Monday,Panipuri,Fastfood,20,15,300,300,True,Online,False,Mr.,True,Midnight,False,False,False
591,10-01-2022,2022-01-10,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Monday,Sandwich,Fastfood,60,13,780,780,True,Cash,False,Mrs.,True,Morning,False,False,False
592,12-04-2022,2022-04-12,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Sugarcane juice,Beverages,25,7,175,175,True,Cash,False,Mr.,True,Morning,False,False,False
593,2/16/2023,2023-02-16,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Thursday,Sugarcane juice,Beverages,25,9,225,225,True,Cash,False,Mrs.,True,Evening,False,False,False
594,1/20/2023,2023-01-20,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Frankie,Fastfood,50,6,300,300,True,Cash,False,Mrs.,True,Morning,False,False,False
595,2/22/2023,2023-02-22,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Frankie,Fastfood,50,9,450,450,True,Online,False,Mr.,True,Afternoon,False,False,False
596,4/26/2022,2022-04-26,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Cold coffee,Beverages,40,1,40,40,True,Online,False,Mrs.,True,Night,False,False,False
597,11/30/2022,2022-11-30,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Wednesday,Panipuri,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Midnight,False,False,False
598,08-02-2022,2022-02-08,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Tuesday,Cold coffee,Beverages,40,8,320,320,True,Cash,False,Mrs.,True,Afternoon,False,False,False
599,10-03-2022,2022-03-10,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Thursday,Frankie,Fastfood,50,13,650,650,True,Cash,False,Mr.,True,Morning,False,False,False
600,12/24/2022,2022-12-24,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Panipuri,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Morning,False,False,False
601,11-01-2022,2022-01-11,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Tuesday,Aalopuri,Fastfood,20,12,240,240,True,Online,False,Mr.,True,Morning,False,False,False
602,8/27/2022,2022-08-27,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Aalopuri,Fastfood,20,10,200,200,True,Cash,False,Mr.,True,Night,False,False,False
603,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Vadapav,Fastfood,20,10,200,200,True,Cash,False,Mrs.,True,Afternoon,False,False,False
604,09-08-2022,2022-08-09,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Frankie,Fastfood,50,10,500,500,True,Cash,False,Mrs.,True,Night,False,False,False
605,04-04-2022,2022-04-04,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Monday,Cold coffee,Beverages,40,15,600,600,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
606,04-09-2022,2022-09-04,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Cold coffee,Beverages,40,6,240,240,True,Cash,False,Mrs.,True,Night,False,False,False
607,12/15/2022,2022-12-15,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Afternoon,False,False,False
608,2/28/2023,2023-02-28,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Aalopuri,Fastfood,20,1,20,20,True,Online,False,Mr.,True,Midnight,False,False,False
609,02-07-2023,2023-07-02,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Sunday,Aalopuri,Fastfood,20,14,280,280,True,Unknown,True,Mr.,True,Midnight,False,False,True
610,05-08-2022,2022-08-05,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Friday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mrs.,True,Evening,False,False,False
611,6/25/2022,2022-06-25,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Aalopuri,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Morning,False,False,False
612,02-06-2023,2023-06-02,dd-mm-yyyy,2023,2023-06,2023-06-01,Jun 2023,Friday,Aalopuri,Fastfood,20,3,60,60,True,Online,False,Mr.,True,Midnight,False,False,False
613,06-10-2022,2022-10-06,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Vadapav,Fastfood,20,5,100,100,True,Online,False,Mrs.,True,Night,False,False,False
614,12/19/2022,2022-12-19,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Vadapav,Fastfood,20,2,40,40,True,Unknown,True,Mr.,True,Morning,False,False,True
615,8/14/2022,2022-08-14,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Sandwich,Fastfood,60,14,840,840,True,Unknown,True,Mr.,True,Morning,False,False,True
616,7/15/2022,2022-07-15,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Friday,Vadapav,Fastfood,20,6,120,120,True,Online,False,Mrs.,True,Midnight,False,False,False
617,6/28/2022,2022-06-28,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Tuesday,Sugarcane juice,Beverages,25,2,50,50,True,Cash,False,Mr.,True,Night,False,False,False
618,04-08-2022,2022-08-04,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Frankie,Fastfood,50,1,50,50,True,Online,False,Mr.,True,Evening,False,False,False
619,09-09-2022,2022-09-09,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Friday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mrs.,True,Morning,False,False,False
620,9/14/2022,2022-09-14,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Panipuri,Fastfood,20,12,240,240,True,Online,False,Mrs.,True,Evening,False,False,False
621,2/13/2023,2023-02-13,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Aalopuri,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Evening,False,False,False
622,12/14/2022,2022-12-14,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Panipuri,Fastfood,20,13,260,260,True,Online,False,Mr.,True,Afternoon,False,False,False
623,04-02-2022,2022-02-04,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Friday,Cold coffee,Beverages,40,15,600,600,True,Cash,False,Mr.,True,Midnight,False,False,False
624,03-08-2023,2023-08-03,dd-mm-yyyy,2023,2023-08,2023-08-01,Aug 2023,Thursday,Sandwich,Fastfood,60,9,540,540,True,Cash,False,Mrs.,True,Morning,False,False,False
625,6/17/2022,2022-06-17,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Friday,Sandwich,Fastfood,60,15,900,900,True,Online,False,Mr.,True,Morning,False,False,False
626,02-01-2023,2023-01-02,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Cold coffee,Beverages,40,15,600,600,True,Cash,False,Mr.,True,Night,False,False,False
627,6/22/2022,2022-06-22,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Wednesday,Sugarcane juice,Beverages,25,15,375,375,True,Online,False,Mr.,True,Afternoon,False,False,False
628,05-02-2022,2022-02-05,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Saturday,Cold coffee,Beverages,40,10,400,400,True,Unknown,True,Mrs.,True,Night,False,False,True
629,1/20/2023,2023-01-20,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Sugarcane juice,Beverages,25,9,225,225,True,Cash,False,Mrs.,True,Evening,False,False,False
630,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Frankie,Fastfood,50,7,350,350,True,Unknown,True,Mrs.,True,Morning,False,False,True
631,07-01-2022,2022-01-07,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Friday,Cold coffee,Beverages,40,13,520,520,True,Cash,False,Mrs.,True,Evening,False,False,False
632,10/28/2022,2022-10-28,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Friday,Panipuri,Fastfood,20,9,180,180,True,Online,False,Mrs.,True,Night,False,False,False
633,5/24/2022,2022-05-24,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Cold coffee,Beverages,40,3,120,120,True,Online,False,Mr.,True,Evening,False,False,False
634,7/26/2022,2022-07-26,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Panipuri,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Afternoon,False,False,False
635,02-06-2023,2023-06-02,dd-mm-yyyy,2023,2023-06,2023-06-01,Jun 2023,Friday,Vadapav,Fastfood,20,15,300,300,True,Online,False,Mrs.,True,Night,False,False,False
636,4/26/2022,2022-04-26,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Cold coffee,Beverages,40,12,480,480,True,Unknown,True,Mr.,True,Morning,False,False,True
637,5/14/2022,2022-05-14,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Aalopuri,Fastfood,20,7,140,140,True,Cash,False,Mr.,True,Midnight,False,False,False
638,8/20/2022,2022-08-20,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Cold coffee,Beverages,40,11,440,440,True,Online,False,Mrs.,True,Afternoon,False,False,False
639,1/26/2023,2023-01-26,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Thursday,Vadapav,Fastfood,20,14,280,280,True,Cash,False,Mrs.,True,Morning,False,False,False
640,01-04-2023,2023-04-01,dd-mm-yyyy,2023,2023-04,2023-04-01,Apr 2023,Saturday,Sandwich,Fastfood,60,15,900,900,True,Online,False,Mr.,True,Night,False,False,False
641,02-09-2023,2023-09-02,dd-mm-yyyy,2023,2023-09,2023-09-01,Sep 2023,Saturday,Vadapav,Fastfood,20,15,300,300,True,Cash,False,Mr.,True,Afternoon,False,False,False
642,05-09-2022,2022-09-05,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,10,400,400,True,Online,False,Mrs.,True,Morning,False,False,False
643,10/20/2022,2022-10-20,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Sugarcane juice,Beverages,25,2,50,50,True,Cash,False,Mr.,True,Afternoon,False,False,False
644,02-03-2023,2023-03-02,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Panipuri,Fastfood,20,5,100,100,True,Online,False,Mrs.,True,Evening,False,False,False
645,7/26/2022,2022-07-26,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Sandwich,Fastfood,60,9,540,540,True,Cash,False,Mrs.,True,Night,False,False,False
646,8/30/2022,2022-08-30,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Vadapav,Fastfood,20,14,280,280,True,Online,False,Mrs.,True,Afternoon,False,False,False
647,06-05-2022,2022-05-06,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Afternoon,False,False,False
648,5/27/2022,2022-05-27,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mr.,True,Night,False,False,False
649,11-05-2022,2022-05-11,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Frankie,Fastfood,50,9,450,450,True,Cash,False,Mr.,True,Midnight,False,False,False
650,04-07-2022,2022-07-04,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Monday,Sandwich,Fastfood,60,13,780,780,True,Online,False,Mrs.,True,Morning,False,False,False
651,07-11-2022,2022-11-07,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Sandwich,Fastfood,60,10,600,600,True,Online,False,Mrs.,True,Midnight,False,False,False
652,5/21/2022,2022-05-21,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Cold coffee,Beverages,40,13,520,520,True,Online,False,Mrs.,True,Afternoon,False,False,False
653,5/30/2022,2022-05-30,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Frankie,Fastfood,50,10,500,500,True,Online,False,Mrs.,True,Midnight,False,False,False
654,03-04-2023,2023-04-03,dd-mm-yyyy,2023,2023-04,2023-04-01,Apr 2023,Monday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Morning,False,False,False
655,6/30/2022,2022-06-30,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Sugarcane juice,Beverages,25,12,300,300,True,Online,False,Mr.,True,Morning,False,False,False
656,11/28/2022,2022-11-28,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Sandwich,Fastfood,60,6,360,360,True,Online,False,Mrs.,True,Midnight,False,False,False
657,01-10-2023,2023-10-01,dd-mm-yyyy,2023,2023-10,2023-10-01,Oct 2023,Sunday,Cold coffee,Beverages,40,7,280,280,True,Unknown,True,Mr.,True,Midnight,False,False,True
658,10-10-2022,2022-10-10,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Monday,Aalopuri,Fastfood,20,12,240,240,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
659,1/21/2023,2023-01-21,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Panipuri,Fastfood,20,2,40,40,True,Online,False,Mr.,True,Afternoon,False,False,False
660,7/25/2022,2022-07-25,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Monday,Sandwich,Fastfood,60,9,540,540,True,Cash,False,Mrs.,True,Night,False,False,False
661,10-11-2022,2022-11-10,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Frankie,Fastfood,50,7,350,350,True,Online,False,Mrs.,True,Midnight,False,False,False
662,2/15/2023,2023-02-15,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Panipuri,Fastfood,20,3,60,60,True,Online,False,Mrs.,True,Afternoon,False,False,False
663,02-05-2023,2023-05-02,dd-mm-yyyy,2023,2023-05,2023-05-01,May 2023,Tuesday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mr.,True,Night,False,False,False
664,10/31/2022,2022-10-31,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Monday,Frankie,Fastfood,50,10,500,500,True,Online,False,Mrs.,True,Morning,False,False,False
665,05-06-2022,2022-06-05,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Sunday,Aalopuri,Fastfood,20,14,280,280,True,Online,False,Mrs.,True,Evening,False,False,False
666,1/25/2023,2023-01-25,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Wednesday,Panipuri,Fastfood,20,9,180,180,True,Cash,False,Mr.,True,Evening,False,False,False
667,9/28/2022,2022-09-28,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Vadapav,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Evening,False,False,False
668,05-11-2022,2022-11-05,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Saturday,Aalopuri,Fastfood,20,4,80,80,True,Online,False,Mr.,True,Morning,False,False,False
669,3/18/2023,2023-03-18,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Saturday,Sandwich,Fastfood,60,11,660,660,True,Online,False,Mr.,True,Evening,False,False,False
670,07-05-2022,2022-05-07,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Panipuri,Fastfood,20,15,300,300,True,Cash,False,Mr.,True,Night,False,False,False
671,10-09-2022,2022-09-10,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Saturday,Sandwich,Fastfood,60,2,120,120,True,Online,False,Mr.,True,Afternoon,False,False,False
672,11/24/2022,2022-11-24,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Cold coffee,Beverages,40,3,120,120,True,Unknown,True,Mrs.,True,Evening,False,False,True
673,9/17/2022,2022-09-17,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Saturday,Sandwich,Fastfood,60,12,720,720,True,Cash,False,Mr.,True,Midnight,False,False,False
674,7/17/2022,2022-07-17,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Sugarcane juice,Beverages,25,13,325,325,True,Unknown,True,Mr.,True,Morning,False,False,True
675,4/17/2022,2022-04-17,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Sunday,Sandwich,Fastfood,60,12,720,720,True,Cash,False,Mr.,True,Night,False,False,False
676,05-04-2022,2022-04-05,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Frankie,Fastfood,50,7,350,350,True,Cash,False,Mrs.,True,Evening,False,False,False
677,5/19/2022,2022-05-19,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Thursday,Cold coffee,Beverages,40,3,120,120,True,Online,False,Mrs.,True,Morning,False,False,False
678,5/23/2022,2022-05-23,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Aalopuri,Fastfood,20,3,60,60,True,Online,False,Mr.,True,Evening,False,False,False
679,11-02-2022,2022-02-11,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Friday,Sandwich,Fastfood,60,12,720,720,True,Online,False,Mr.,True,Morning,False,False,False
680,4/20/2022,2022-04-20,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Cold coffee,Beverages,40,4,160,160,True,Cash,False,Mr.,True,Night,False,False,False
681,12-09-2022,2022-09-12,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Frankie,Fastfood,50,9,450,450,True,Online,False,Mrs.,True,Night,False,False,False
682,10-11-2022,2022-11-10,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Aalopuri,Fastfood,20,14,280,280,True,Online,False,Mr.,True,Midnight,False,False,False
683,08-12-2022,2022-12-08,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Frankie,Fastfood,50,15,750,750,True,Cash,False,Mr.,True,Midnight,False,False,False
684,9/18/2022,2022-09-18,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Vadapav,Fastfood,20,5,100,100,True,Cash,False,Mr.,True,Afternoon,False,False,False
685,5/20/2022,2022-05-20,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Friday,Aalopuri,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Afternoon,False,False,False
686,11/25/2022,2022-11-25,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Friday,Cold coffee,Beverages,40,5,200,200,True,Cash,False,Mr.,True,Afternoon,False,False,False
687,12/18/2022,2022-12-18,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Vadapav,Fastfood,20,10,200,200,True,Cash,False,Mrs.,True,Midnight,False,False,False
688,5/14/2022,2022-05-14,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Saturday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mr.,True,Afternoon,False,False,False
689,8/13/2022,2022-08-13,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Vadapav,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Afternoon,False,False,False
690,10-05-2022,2022-05-10,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mrs.,True,Night,False,False,False
